line_id,company_id,order_id,sku,units,line_gmv_idr
tokoraya_item_00038,tokoraya,tokoraya_ord_00018,tokoraya_prod_0027,4,283019
tokoraya_item_00039,tokoraya,tokoraya_ord_00019,tokoraya_prod_0035,3,9906528
tokoraya_item_00040,tokoraya,tokoraya_ord_00019,tokoraya_prod_0024,1,4239284
tokoraya_item_00041,tokoraya,tokoraya_ord_00020,tokoraya_prod_0018,3,916782
tokoraya_item_00042,tokoraya,tokoraya_ord_00021,tokoraya_prod_0042,1,281227
tokoraya_item_00043,tokoraya,tokoraya_ord_00021,tokoraya_prod_0008,1,191009
tokoraya_item_00044,tokoraya,tokoraya_ord_00022,tokoraya_prod_0038,4,9303856
tokoraya_item_00045,tokoraya,tokoraya_ord_00023,tokoraya_prod_0019,2,3551764
tokoraya_item_00046,tokoraya,tokoraya_ord_00023,tokoraya_prod_0047,2,1219118
tokoraya_item_00047,tokoraya,tokoraya_ord_00024,tokoraya_prod_0002,1,393187
tokoraya_item_00048,tokoraya,tokoraya_ord_00025,tokoraya_prod_0034,4,14826076
tokoraya_item_00049,tokoraya,tokoraya_ord_00026,tokoraya_prod_0016,4,1509428
tokoraya_item_00050,tokoraya,tokoraya_ord_00026,tokoraya_prod_0031,3,10073034
tokoraya_item_00051,tokoraya,tokoraya_ord_00026,tokoraya_prod_0025,3,8569392
tokoraya_item_00052,tokoraya,tokoraya_ord_00027,tokoraya_prod_0039,4,1593994
tokoraya_item_00053,tokoraya,tokoraya_ord_00027,tokoraya_prod_0003,1,42542
tokoraya_item_00054,tokoraya,tokoraya_ord_00028,tokoraya_prod_0044,1,1229473
tokoraya_item_00055,tokoraya,tokoraya_ord_00028,tokoraya_prod_0008,3,3820176
tokoraya_item_00056,tokoraya,tokoraya_ord_00029,tokoraya_prod_0017,3,6057327
tokoraya_item_00057,tokoraya,tokoraya_ord_00030,tokoraya_prod_0045,3,2094438
tokoraya_item_00058,tokoraya,tokoraya_ord_00030,tokoraya_prod_0016,1,377357
tokoraya_item_00059,tokoraya,tokoraya_ord_00030,tokoraya_prod_0003,1,283612
tokoraya_item_00060,tokoraya,tokoraya_ord_00031,tokoraya_prod_0018,4,1222376
tokoraya_item_00061,tokoraya,tokoraya_ord_00031,tokoraya_prod_0034,4,14826076
tokoraya_item_00062,tokoraya,tokoraya_ord_00032,tokoraya_prod_0008,2,2546784
tokoraya_item_00063,tokoraya,tokoraya_ord_00032,tokoraya_prod_0028,4,3056604
tokoraya_item_00064,tokoraya,tokoraya_ord_00032,tokoraya_prod_0037,2,2015058
tokoraya_item_00065,tokoraya,tokoraya_ord_00033,tokoraya_prod_0020,1,3185086
tokoraya_item_00066,tokoraya,tokoraya_ord_00033,tokoraya_prod_0011,2,3378236
tokoraya_item_00067,tokoraya,tokoraya_ord_00033,tokoraya_prod_0046,1,2024371
tokoraya_item_00068,tokoraya,tokoraya_ord_00034,tokoraya_prod_0036,2,711728
tokoraya_item_00069,tokoraya,tokoraya_ord_00034,tokoraya_prod_0046,3,6073113
tokoraya_item_00070,tokoraya,tokoraya_ord_00035,tokoraya_prod_0016,1,56604
tokoraya_item_00071,tokoraya,tokoraya_ord_00036,tokoraya_prod_0013,2,971455
tokoraya_item_00072,tokoraya,tokoraya_ord_00036,tokoraya_prod_0047,2,182868
tokoraya_item_00073,tokoraya,tokoraya_ord_00037,tokoraya_prod_0005,2,725158
tokoraya_item_00074,tokoraya,tokoraya_ord_00037,tokoraya_prod_0003,1,283612
tokoraya_item_00075,tokoraya,tokoraya_ord_00037,tokoraya_prod_0041,1,2123012
tokoraya_item_00076,tokoraya,tokoraya_ord_00038,tokoraya_prod_0018,2,611188
tokoraya_item_00077,tokoraya,tokoraya_ord_00038,tokoraya_prod_0043,2,4812420
tokoraya_item_00078,tokoraya,tokoraya_ord_00039,tokoraya_prod_0045,1,698146
tokoraya_item_00079,tokoraya,tokoraya_ord_00039,tokoraya_prod_0014,1,3250477
tokoraya_item_00080,tokoraya,tokoraya_ord_00039,tokoraya_prod_0036,4,1423456
tokoraya_item_00081,tokoraya,tokoraya_ord_00040,tokoraya_prod_0033,4,15941572
tokoraya_item_00082,tokoraya,tokoraya_ord_00040,tokoraya_prod_0012,2,4648602
tokoraya_item_00083,tokoraya,tokoraya_ord_00040,tokoraya_prod_0018,1,305594
tokoraya_item_00084,tokoraya,tokoraya_ord_00041,tokoraya_prod_0006,4,7566996
tokoraya_item_00085,tokoraya,tokoraya_ord_00042,tokoraya_prod_0008,3,3820176
tokoraya_item_00086,tokoraya,tokoraya_ord_00043,tokoraya_prod_0040,1,67771
tokoraya_item_00087,tokoraya,tokoraya_ord_00043,tokoraya_prod_0015,2,30955
tokoraya_item_00088,tokoraya,tokoraya_ord_00043,tokoraya_prod_0008,4,764035
tokoraya_item_00089,tokoraya,tokoraya_ord_00044,tokoraya_prod_0035,3,9906528
tokoraya_item_00090,tokoraya,tokoraya_ord_00044,tokoraya_prod_0046,4,8097484
tokoraya_item_00091,tokoraya,tokoraya_ord_00044,tokoraya_prod_0035,1,3302176
tokoraya_item_00092,tokoraya,tokoraya_ord_00045,tokoraya_prod_0026,3,11479788
tokoraya_item_00093,tokoraya,tokoraya_ord_00046,tokoraya_prod_0015,3,46433
tokoraya_item_00094,tokoraya,tokoraya_ord_00046,tokoraya_prod_0027,1,70755
tokoraya_item_00095,tokoraya,tokoraya_ord_00046,tokoraya_prod_0050,1,125906
tokoraya_item_00096,tokoraya,tokoraya_ord_00047,tokoraya_prod_0043,1,2406210
tokoraya_item_00097,tokoraya,tokoraya_ord_00048,tokoraya_prod_0004,3,488438
tokoraya_item_00098,tokoraya,tokoraya_ord_00048,tokoraya_prod_0045,2,209444
tokoraya_item_00099,tokoraya,tokoraya_ord_00049,tokoraya_prod_0012,2,4648602
tokoraya_item_00100,tokoraya,tokoraya_ord_00049,tokoraya_prod_0033,2,7970786
tokoraya_item_00101,tokoraya,tokoraya_ord_00049,tokoraya_prod_0049,4,3222112
tokoraya_item_00102,tokoraya,tokoraya_ord_00050,tokoraya_prod_0031,2,6715356
tokoraya_item_00103,tokoraya,tokoraya_ord_00050,tokoraya_prod_0026,3,11479788
tokoraya_item_00104,tokoraya,tokoraya_ord_00051,tokoraya_prod_0026,3,11479788
tokoraya_item_00105,tokoraya,tokoraya_ord_00051,tokoraya_prod_0048,4,10382796
tokoraya_item_00106,tokoraya,tokoraya_ord_00052,tokoraya_prod_0050,2,1678748
tokoraya_item_00107,tokoraya,tokoraya_ord_00052,tokoraya_prod_0030,1,621893
tokoraya_item_00108,tokoraya,tokoraya_ord_00053,tokoraya_prod_0041,3,6369036
tokoraya_item_00109,tokoraya,tokoraya_ord_00053,tokoraya_prod_0046,3,6073113
tokoraya_item_00110,tokoraya,tokoraya_ord_00053,tokoraya_prod_0011,1,1689118
tokoraya_item_00111,tokoraya,tokoraya_ord_00054,tokoraya_prod_0042,3,5624532
tokoraya_item_00112,tokoraya,tokoraya_ord_00054,tokoraya_prod_0024,3,12717852
tokoraya_item_00113,tokoraya,tokoraya_ord_00055,tokoraya_prod_0034,4,14826076
tokoraya_item_00114,tokoraya,tokoraya_ord_00056,tokoraya_prod_0038,3,1046684
tokoraya_item_00115,tokoraya,tokoraya_ord_00056,tokoraya_prod_0006,3,851287
tokoraya_item_00116,tokoraya,tokoraya_ord_00056,tokoraya_prod_0008,3,573026
tokoraya_item_00117,tokoraya,tokoraya_ord_00057,tokoraya_prod_0048,2,5191398
tokoraya_item_00118,tokoraya,tokoraya_ord_00057,tokoraya_prod_0014,3,9751431
tokoraya_item_00119,tokoraya,tokoraya_ord_00058,tokoraya_prod_0014,2,6500954
tokoraya_item_00120,tokoraya,tokoraya_ord_00059,tokoraya_prod_0031,1,3357678
tokoraya_item_00121,tokoraya,tokoraya_ord_00060,tokoraya_prod_0045,1,104722
tokoraya_item_00122,tokoraya,tokoraya_ord_00060,tokoraya_prod_0005,3,163161
tokoraya_item_00123,tokoraya,tokoraya_ord_00060,tokoraya_prod_0030,2,186568
tokoraya_item_00124,tokoraya,tokoraya_ord_00061,tokoraya_prod_0045,1,698146
tokoraya_item_00125,tokoraya,tokoraya_ord_00062,tokoraya_prod_0033,1,597809
tokoraya_item_00126,tokoraya,tokoraya_ord_00063,tokoraya_prod_0024,2,8478568
tokoraya_item_00127,tokoraya,tokoraya_ord_00063,tokoraya_prod_0006,3,5675247
tokoraya_item_00128,tokoraya,tokoraya_ord_00063,tokoraya_prod_0023,1,3106203
tokoraya_item_00129,tokoraya,tokoraya_ord_00064,tokoraya_prod_0037,4,604517
tokoraya_item_00130,tokoraya,tokoraya_ord_00065,tokoraya_prod_0047,1,609559
tokoraya_item_00131,tokoraya,tokoraya_ord_00066,tokoraya_prod_0012,4,9297204
tokoraya_item_00132,tokoraya,tokoraya_ord_00066,tokoraya_prod_0045,2,1396292
tokoraya_item_00133,tokoraya,tokoraya_ord_00067,tokoraya_prod_0025,2,5712928
tokoraya_item_00134,tokoraya,tokoraya_ord_00068,tokoraya_prod_0045,2,1396292
tokoraya_item_00135,tokoraya,tokoraya_ord_00068,tokoraya_prod_0027,4,1886796
tokoraya_item_00136,tokoraya,tokoraya_ord_00068,tokoraya_prod_0037,3,3022587
tokoraya_item_00137,tokoraya,tokoraya_ord_00069,tokoraya_prod_0046,3,910967
tokoraya_item_00138,tokoraya,tokoraya_ord_00069,tokoraya_prod_0040,2,135542
tokoraya_item_00139,tokoraya,tokoraya_ord_00070,tokoraya_prod_0039,3,7969968
tokoraya_item_00140,tokoraya,tokoraya_ord_00071,tokoraya_prod_0022,1,4344010
tokoraya_item_00141,tokoraya,tokoraya_ord_00071,tokoraya_prod_0048,4,10382796
tokoraya_item_00142,tokoraya,tokoraya_ord_00072,tokoraya_prod_0009,3,10803369
tokoraya_item_00143,tokoraya,tokoraya_ord_00073,tokoraya_prod_0025,3,8569392
tokoraya_item_00144,tokoraya,tokoraya_ord_00073,tokoraya_prod_0048,1,2595699
tokoraya_item_00145,tokoraya,tokoraya_ord_00074,tokoraya_prod_0021,1,4263376
tokoraya_item_00146,tokoraya,tokoraya_ord_00074,tokoraya_prod_0032,3,1467711
tokoraya_item_00147,tokoraya,tokoraya_ord_00075,tokoraya_prod_0008,4,5093568
tokoraya_item_00148,tokoraya,tokoraya_ord_00076,tokoraya_prod_0029,4,9786104
tokoraya_item_00149,tokoraya,tokoraya_ord_00076,tokoraya_prod_0002,3,1179561
tokoraya_item_00150,tokoraya,tokoraya_ord_00076,tokoraya_prod_0046,3,6073113
tokoraya_item_00151,tokoraya,tokoraya_ord_00077,tokoraya_prod_0050,4,3357496
tokoraya_item_00152,tokoraya,tokoraya_ord_00078,tokoraya_prod_0022,1,4344010
tokoraya_item_00153,tokoraya,tokoraya_ord_00079,tokoraya_prod_0019,2,3551764
tokoraya_item_00154,tokoraya,tokoraya_ord_00079,tokoraya_prod_0006,2,3783498
tokoraya_item_00155,tokoraya,tokoraya_ord_00080,tokoraya_prod_0028,4,3056604
tokoraya_item_00156,tokoraya,tokoraya_ord_00080,tokoraya_prod_0024,2,8478568
tokoraya_item_00157,tokoraya,tokoraya_ord_00080,tokoraya_prod_0025,1,2856464
tokoraya_item_00158,tokoraya,tokoraya_ord_00081,tokoraya_prod_0014,1,3250477
tokoraya_item_00159,tokoraya,tokoraya_ord_00081,tokoraya_prod_0005,2,725158
tokoraya_item_00160,tokoraya,tokoraya_ord_00081,tokoraya_prod_0014,4,13001908
tokoraya_item_00161,tokoraya,tokoraya_ord_00082,tokoraya_prod_0033,4,15941572
tokoraya_item_00162,tokoraya,tokoraya_ord_00083,tokoraya_prod_0007,2,3207092
tokoraya_item_00163,tokoraya,tokoraya_ord_00083,tokoraya_prod_0035,3,9906528
tokoraya_item_00164,tokoraya,tokoraya_ord_00083,tokoraya_prod_0012,1,2324301
tokoraya_item_00165,tokoraya,tokoraya_ord_00084,tokoraya_prod_0033,2,7970786
tokoraya_item_00166,tokoraya,tokoraya_ord_00084,tokoraya_prod_0019,4,7103528
tokoraya_item_00167,tokoraya,tokoraya_ord_00084,tokoraya_prod_0018,1,305594
tokoraya_item_00168,tokoraya,tokoraya_ord_00085,tokoraya_prod_0026,1,3826596
tokoraya_item_00169,tokoraya,tokoraya_ord_00085,tokoraya_prod_0036,4,1423456
tokoraya_item_00170,tokoraya,tokoraya_ord_00086,tokoraya_prod_0022,3,13032030
tokoraya_item_00171,tokoraya,tokoraya_ord_00086,tokoraya_prod_0014,1,3250477
tokoraya_item_00172,tokoraya,tokoraya_ord_00087,tokoraya_prod_0038,1,2325964
tokoraya_item_00173,tokoraya,tokoraya_ord_00088,tokoraya_prod_0010,2,5676806
tokoraya_item_00174,tokoraya,tokoraya_ord_00089,tokoraya_prod_0017,4,1211465
tokoraya_item_00175,tokoraya,tokoraya_ord_00089,tokoraya_prod_0016,3,169811
tokoraya_item_00176,tokoraya,tokoraya_ord_00089,tokoraya_prod_0025,3,1285409
tokoraya_item_00177,tokoraya,tokoraya_ord_00090,tokoraya_prod_0034,3,11119557
tokoraya_item_00178,tokoraya,tokoraya_ord_00090,tokoraya_prod_0035,2,6604352
tokoraya_item_00179,tokoraya,tokoraya_ord_00091,tokoraya_prod_0039,4,10626624
tokoraya_item_00180,tokoraya,tokoraya_ord_00092,tokoraya_prod_0026,4,15306384
tokoraya_item_00181,tokoraya,tokoraya_ord_00092,tokoraya_prod_0012,4,9297204
tokoraya_item_00182,tokoraya,tokoraya_ord_00092,tokoraya_prod_0031,4,13430712
tokoraya_item_00183,tokoraya,tokoraya_ord_00093,tokoraya_prod_0050,3,2518122
tokoraya_item_00184,tokoraya,tokoraya_ord_00094,tokoraya_prod_0032,2,978474
tokoraya_item_00185,tokoraya,tokoraya_ord_00094,tokoraya_prod_0010,2,5676806
tokoraya_item_00186,tokoraya,tokoraya_ord_00095,tokoraya_prod_0043,4,9624840
tokoraya_item_00187,tokoraya,tokoraya_ord_00096,tokoraya_prod_0012,2,4648602
tokoraya_item_00188,tokoraya,tokoraya_ord_00097,tokoraya_prod_0028,1,764151
tokoraya_item_00189,tokoraya,tokoraya_ord_00097,tokoraya_prod_0013,1,3238183
tokoraya_item_00190,tokoraya,tokoraya_ord_00098,tokoraya_prod_0002,1,58978
tokoraya_item_00191,tokoraya,tokoraya_ord_00098,tokoraya_prod_0038,1,348895
tokoraya_item_00192,tokoraya,tokoraya_ord_00098,tokoraya_prod_0021,1,639506
tokoraya_item_00193,tokoraya,tokoraya_ord_00099,tokoraya_prod_0023,4,1863722
tokoraya_item_00194,tokoraya,tokoraya_ord_00099,tokoraya_prod_0007,3,721596
tokoraya_item_00195,tokoraya,tokoraya_ord_00100,tokoraya_prod_0033,4,15941572
tokoraya_item_00196,tokoraya,tokoraya_ord_00100,tokoraya_prod_0019,1,1775882
tokoraya_item_00197,tokoraya,tokoraya_ord_00100,tokoraya_prod_0044,3,3688419
tokoraya_item_00198,tokoraya,tokoraya_ord_00101,tokoraya_prod_0050,3,2518122
tokoraya_item_00199,tokoraya,tokoraya_ord_00102,tokoraya_prod_0005,2,108774
tokoraya_item_00200,tokoraya,tokoraya_ord_00102,tokoraya_prod_0049,2,241658
tokoraya_item_00201,tokoraya,tokoraya_ord_00102,tokoraya_prod_0033,4,2391236
tokoraya_item_00202,tokoraya,tokoraya_ord_00103,tokoraya_prod_0043,2,4812420
tokoraya_item_00203,tokoraya,tokoraya_ord_00104,tokoraya_prod_0046,1,2024371
tokoraya_item_00204,tokoraya,tokoraya_ord_00105,tokoraya_prod_0010,3,8515209
tokoraya_item_00205,tokoraya,tokoraya_ord_00106,tokoraya_prod_0008,3,573026
tokoraya_item_00206,tokoraya,tokoraya_ord_00106,tokoraya_prod_0033,3,1793427
tokoraya_item_00207,tokoraya,tokoraya_ord_00107,tokoraya_prod_0006,1,1891749
tokoraya_item_00208,tokoraya,tokoraya_ord_00107,tokoraya_prod_0018,4,1222376
tokoraya_item_00209,tokoraya,tokoraya_ord_00107,tokoraya_prod_0041,3,6369036
tokoraya_item_00210,tokoraya,tokoraya_ord_00108,tokoraya_prod_0020,2,6370172
tokoraya_item_00211,tokoraya,tokoraya_ord_00108,tokoraya_prod_0038,4,9303856
tokoraya_item_00212,tokoraya,tokoraya_ord_00108,tokoraya_prod_0032,2,978474
tokoraya_item_00213,tokoraya,tokoraya_ord_00109,tokoraya_prod_0017,1,2019109
tokoraya_item_00214,tokoraya,tokoraya_ord_00109,tokoraya_prod_0047,4,2438236
tokoraya_item_00215,tokoraya,tokoraya_ord_00109,tokoraya_prod_0025,4,11425856
tokoraya_item_00216,tokoraya,tokoraya_ord_00110,tokoraya_prod_0025,4,11425856
tokoraya_item_00217,tokoraya,tokoraya_ord_00111,tokoraya_prod_0048,3,7787097
tokoraya_item_00218,tokoraya,tokoraya_ord_00111,tokoraya_prod_0027,1,471699
tokoraya_item_00219,tokoraya,tokoraya_ord_00112,tokoraya_prod_0033,1,3985393
tokoraya_item_00220,tokoraya,tokoraya_ord_00113,tokoraya_prod_0027,2,943398
tokoraya_item_00221,tokoraya,tokoraya_ord_00114,tokoraya_prod_0027,4,1886796
tokoraya_item_00222,tokoraya,tokoraya_ord_00114,tokoraya_prod_0003,4,1134448
tokoraya_item_00223,tokoraya,tokoraya_ord_00114,tokoraya_prod_0005,3,1087737
tokoraya_item_00224,tokoraya,tokoraya_ord_00115,tokoraya_prod_0039,4,10626624
tokoraya_item_00225,tokoraya,tokoraya_ord_00116,tokoraya_prod_0007,2,3207092
tokoraya_item_00226,tokoraya,tokoraya_ord_00116,tokoraya_prod_0024,1,4239284
tokoraya_item_00227,tokoraya,tokoraya_ord_00117,tokoraya_prod_0047,1,609559
tokoraya_item_00228,tokoraya,tokoraya_ord_00118,tokoraya_prod_0043,3,7218630
tokoraya_item_00229,tokoraya,tokoraya_ord_00118,tokoraya_prod_0007,4,6414184
tokoraya_item_00230,tokoraya,tokoraya_ord_00118,tokoraya_prod_0045,4,2792584
tokoraya_item_00231,tokoraya,tokoraya_ord_00119,tokoraya_prod_0047,2,1219118
tokoraya_item_00232,tokoraya,tokoraya_ord_00119,tokoraya_prod_0040,4,1807228
tokoraya_item_00233,tokoraya,tokoraya_ord_00119,tokoraya_prod_0014,1,3250477
tokoraya_item_00234,tokoraya,tokoraya_ord_00120,tokoraya_prod_0001,1,2776971
tokoraya_item_00235,tokoraya,tokoraya_ord_00120,tokoraya_prod_0016,1,377357
tokoraya_item_00236,tokoraya,tokoraya_ord_00120,tokoraya_prod_0016,4,1509428
tokoraya_item_00237,tokoraya,tokoraya_ord_00121,tokoraya_prod_0012,3,6972903
tokoraya_item_00238,tokoraya,tokoraya_ord_00121,tokoraya_prod_0040,4,1807228
tokoraya_item_00239,tokoraya,tokoraya_ord_00122,tokoraya_prod_0018,1,305594
tokoraya_item_00240,tokoraya,tokoraya_ord_00122,tokoraya_prod_0038,2,4651928
tokoraya_item_00241,tokoraya,tokoraya_ord_00122,tokoraya_prod_0019,4,7103528
tokoraya_item_00242,tokoraya,tokoraya_ord_00123,tokoraya_prod_0005,1,362579
tokoraya_item_00243,tokoraya,tokoraya_ord_00123,tokoraya_prod_0009,3,10803369
tokoraya_item_00244,tokoraya,tokoraya_ord_00123,tokoraya_prod_0044,2,2458946
tokoraya_item_00245,tokoraya,tokoraya_ord_00124,tokoraya_prod_0026,3,11479788
tokoraya_item_00246,tokoraya,tokoraya_ord_00124,tokoraya_prod_0013,3,9714549
tokoraya_item_00247,tokoraya,tokoraya_ord_00125,tokoraya_prod_0043,1,2406210
tokoraya_item_00248,tokoraya,tokoraya_ord_00126,tokoraya_prod_0038,4,9303856
tokoraya_item_00249,tokoraya,tokoraya_ord_00126,tokoraya_prod_0024,3,12717852
tokoraya_item_00250,tokoraya,tokoraya_ord_00127,tokoraya_prod_0002,1,393187
tokoraya_item_00251,tokoraya,tokoraya_ord_00127,tokoraya_prod_0049,1,805528
tokoraya_item_00252,tokoraya,tokoraya_ord_00127,tokoraya_prod_0010,1,2838403
tokoraya_item_00253,tokoraya,tokoraya_ord_00128,tokoraya_prod_0042,4,7499376
tokoraya_item_00254,tokoraya,tokoraya_ord_00129,tokoraya_prod_0050,4,3357496
tokoraya_item_00255,tokoraya,tokoraya_ord_00129,tokoraya_prod_0010,2,5676806
tokoraya_item_00256,tokoraya,tokoraya_ord_00130,tokoraya_prod_0006,3,5675247
tokoraya_item_00257,tokoraya,tokoraya_ord_00131,tokoraya_prod_0023,2,6212406
tokoraya_item_00258,tokoraya,tokoraya_ord_00131,tokoraya_prod_0026,2,7653192
tokoraya_item_00259,tokoraya,tokoraya_ord_00132,tokoraya_prod_0043,4,9624840
tokoraya_item_00260,tokoraya,tokoraya_ord_00133,tokoraya_prod_0008,2,2546784
tokoraya_item_00261,tokoraya,tokoraya_ord_00133,tokoraya_prod_0029,2,4893052
tokoraya_item_00262,tokoraya,tokoraya_ord_00134,tokoraya_prod_0025,2,5712928
tokoraya_item_00263,tokoraya,tokoraya_ord_00134,tokoraya_prod_0041,4,8492048
tokoraya_item_00264,tokoraya,tokoraya_ord_00134,tokoraya_prod_0041,3,6369036
tokoraya_item_00265,tokoraya,tokoraya_ord_00135,tokoraya_prod_0023,2,6212406
tokoraya_item_00266,tokoraya,tokoraya_ord_00136,tokoraya_prod_0048,1,2595699
tokoraya_item_00267,tokoraya,tokoraya_ord_00136,tokoraya_prod_0023,2,6212406
tokoraya_item_00268,tokoraya,tokoraya_ord_00136,tokoraya_prod_0012,4,9297204
tokoraya_item_00269,tokoraya,tokoraya_ord_00137,tokoraya_prod_0049,2,1611056
tokoraya_item_00270,tokoraya,tokoraya_ord_00138,tokoraya_prod_0013,2,6476366
tokoraya_item_00271,tokoraya,tokoraya_ord_00138,tokoraya_prod_0024,1,4239284
tokoraya_item_00272,tokoraya,tokoraya_ord_00139,tokoraya_prod_0049,4,3222112
tokoraya_item_00273,tokoraya,tokoraya_ord_00139,tokoraya_prod_0014,4,13001908
tokoraya_item_00274,tokoraya,tokoraya_ord_00140,tokoraya_prod_0037,2,2015058
tokoraya_item_00275,tokoraya,tokoraya_ord_00141,tokoraya_prod_0026,2,7653192
tokoraya_item_00276,tokoraya,tokoraya_ord_00141,tokoraya_prod_0020,3,9555258
tokoraya_item_00277,tokoraya,tokoraya_ord_00142,tokoraya_prod_0044,4,4917892
tokoraya_item_00278,tokoraya,tokoraya_ord_00142,tokoraya_prod_0019,4,7103528
tokoraya_item_00279,tokoraya,tokoraya_ord_00142,tokoraya_prod_0018,2,611188
tokoraya_item_00280,tokoraya,tokoraya_ord_00143,tokoraya_prod_0007,2,481064
tokoraya_item_00281,tokoraya,tokoraya_ord_00143,tokoraya_prod_0019,3,799147
tokoraya_item_00282,tokoraya,tokoraya_ord_00144,tokoraya_prod_0043,1,2406210
tokoraya_item_00283,tokoraya,tokoraya_ord_00145,tokoraya_prod_0036,1,355864
tokoraya_item_00284,tokoraya,tokoraya_ord_00146,tokoraya_prod_0044,2,2458946
tokoraya_item_00285,tokoraya,tokoraya_ord_00146,tokoraya_prod_0040,2,903614
tokoraya_item_00286,tokoraya,tokoraya_ord_00147,tokoraya_prod_0025,1,2856464
tokoraya_item_00287,tokoraya,tokoraya_ord_00147,tokoraya_prod_0028,2,1528302
tokoraya_item_00288,tokoraya,tokoraya_ord_00147,tokoraya_prod_0021,3,12790128
tokoraya_item_00289,tokoraya,tokoraya_ord_00148,tokoraya_prod_0044,1,1229473
tokoraya_item_00290,tokoraya,tokoraya_ord_00148,tokoraya_prod_0002,4,1572748
tokoraya_item_00291,tokoraya,tokoraya_ord_00149,tokoraya_prod_0023,4,12424812
tokoraya_item_00292,tokoraya,tokoraya_ord_00149,tokoraya_prod_0004,2,2170834
tokoraya_item_00293,tokoraya,tokoraya_ord_00149,tokoraya_prod_0042,1,1874844
tokoraya_item_00294,tokoraya,tokoraya_ord_00150,tokoraya_prod_0030,1,93284
tokoraya_item_00295,tokoraya,tokoraya_ord_00150,tokoraya_prod_0001,4,1666183
tokoraya_item_00296,tokoraya,tokoraya_ord_00151,tokoraya_prod_0018,4,1222376
tokoraya_item_00297,tokoraya,tokoraya_ord_00152,tokoraya_prod_0045,2,1396292
tokoraya_item_00298,tokoraya,tokoraya_ord_00152,tokoraya_prod_0017,4,8076436
